Acquisitions: Table 1

Acquisition_ID,Acquisition_TitleDescription,Acquisition_SellerNameID [NameAuthority::OfficialCombined],[NameAuthority::OfficialCombined] Seller Reference,Acquisition_Date,Acquisition_YearDateFilter,Acquisition_BeginDateFilter,Acquisition_EndDateFilter,Acquisition_Location,Acquisition_LocationFilter,Acquisition ObjectCount,Acquisition_PriceUSD,Acquisition_FinalPayDate,Acquisition_Source,Acquisition_Note,Acquisition_InternalNote,Acquisition_DocumentFilename,Acquisition_RelatedAcqObjJoinID,,,,,
ACQ265,"Duveen Brothers, May 27, 1940 ",NAM0345,Duveen Brothers,05/27/1940,1940,1940,1944,"New York, NY","New York, New York",6,"$1,025,000.00",06/03/1940,Series 1.7b Dealer Correspondence and Bills of Sale. Samuel H. Kress Foundation Archive.,,"invoiced to the Foundation. the infomation regarding the payment methods is on three addtional letters from 5/28/19406/3/19406/10/1940Paid in 93,182 shares of Special Preferred Stock of S. H. Kress and Company.",52C1_132875_19400527.pdf,PJN01883;PJN01884;PJN01885;PJN01886;PJN01887;PJN01888,,,,,
ACQ266,"Duveen Brothers, February 27, 1941 ",NAM0345,Duveen Brothers,02/27/1941,1941,1940,1944,"New York, NY","New York, New York",15,"$900,000.00",03/06/1941,Series 1.7b Dealer Correspondence and Bills of Sale. Samuel H. Kress Foundation Archive.,,"invoiced to the Foundation. info regarding payment method is on an additional letter from 3/6/1941Paid for with 6% Special Preferred Stock of S. H. Kress and Company, with shares at $11 each.",52C1_132875_19410227.pdf,PJN02005;PJN02006;PJN02007;PJN02008;PJN02009;PJN02010;PJN02011;PJN02012;PJN02013;PJN02014;PJN02015;PJN02016;PJN02017;PJN02018;PJN02019,,,,,
ACQ269,"Jacob Hirsch, January 30, 1952 ",NAM0534,Jacob Hirsch,01/30/1952,1952,1950,1954,"New York, NY","New York, New York",3,"$27,500.00",01/31/1952,Series 1.7b Dealer Correspondence and Bills of Sale. Samuel H. Kress Foundation Archive.,,invoiced to the Foundation,52C1_132885_19520130.pdf,PJN01980;PJN01981;PJN01982,,,,,
ACQ270,"Contini Bonacossi, Alessandro, August 5, 1930 ",NAM0267,Contini Bonacossi,08/05/1930,1930,1930,1934,"104 via Nomentana, Villa Victoria, Rome, Italy","Rome, Italy",4,"$30,000.00",,Series 1.7b Dealer Correspondence and Bills of Sale. Samuel H. Kress Foundation Archive.,,Invoiced to SHK not the foundation. the seller name is only Contini at this date. two versions. with different annotations.,52C1_132862_19300805.pdf,PJN01983;PJN01984;PJN01985;PJN02065,,,,,
ACQ272,"Duveen Brothers, May 7, 1941 ",NAM0345,Duveen Brothers,05/07/1941,1941,1940,1944,"720 Fifth Avenue, New York, NY","New York, New York",2,"$152,500.00",09/12/1941,Series 1.7b Dealer Correspondence and Bills of Sale. Samuel H. Kress Foundation Archive.,,"Invoice also includes a Renaissance Cabinet in two tiers , a Carved walnut cabinet in two tiers, two carved walnut cabinets, and 7 2/3 yards old red velvet ($35 yard) for an additional $12,068.33.  Data entered by MD 4/6/2011invoiced to the Foundation. the sum of $12,068.33 for the Cabinets and velvet mentioned in the note is reported on a separate invoice paid on 5/9/1941. the objects do not seem to have a record or catalogued.Paid $75,000 6/19/1941 and $77,500 9/12/1941.",52C1_132875_19410507.pdf,PJN02000;PJN02001,,,,,
ACQ273,"French & Company, October 20, 1952 ",NAM0416,French & Company,10/20/1952,1952,1950,1954,"New York, NY","New York, New York",1,"$75,000.00",10/22/1952,Series 1.7b Dealer Correspondence and Bills of Sale. Samuel H. Kress Foundation Archive.,,invoiced to the Foundation,52C1_132879_19521020.pdf,PJN02030,,,,,
ACQ274,"M. Knoedler & Co., February 1, 1946 ",NAM0591,M. Knoedler & Co.,02/01/1946,1946,1945,1949,"New York, NY","New York, New York",1,"$175,000.00",01/31/1946,Series 1.7b Dealer Correspondence and Bills of Sale. Samuel H. Kress Foundation Archive.,,invoiced to the Foundation,52C1_132890_19460201.pdf,PJN02032,,,,,
ACQ275,"Schaeffer Galleries, September 21, 1942 ",NAM1071,Schaeffer Galleries,09/21/1942,1942,1940,1944,"New York, NY","New York, New York",1,"$8,000.00",09/28/1942,Series 1.7b Dealer Correspondence and Bills of Sale. Samuel H. Kress Foundation Archive.,,invoiced to the Foundation,52C1_132920_19420921.pdf,PJN02033,,,,,
ACQ276,"Schoenmann Galleries, Inc., July 24, 1940 ",NAM1075,Schoenmann Galleries,07/24/1940,1940,1940,1944,"New York, NY","New York, New York",1,"$27,500.00",07/24/1940,Series 1.7b Dealer Correspondence and Bills of Sale. Samuel H. Kress Foundation Archive.,,invoiced to the Foundation,52C1_132922_19400724.pdf,PJN02034,,,,,
ACQ277,"Koenigs, Franz [estate of], August 20, 1953 ",NAM0592,Koenigs,08/20/1953,1953,1950,1954,"Amsterdam, Netherlands","Amsterdam, Netherlands",1,"$245,000.00",01/14/1954,Series 1.7b Dealer Correspondence and Bills of Sale. Samuel H. Kress Foundation Archive.,,"invoiced to the Foundation, but there is no doc dated 8/20/1954various relating to painting's provenance$196,000 paid to the Trustees of the four heirs of F.W. Koenigs$49,000 paid to Mrs. K. K. U. van Eyck",52C1_132892_19530820.pdf,PJN02035,,,,,
ACQ278,"G. Bellesi, Ltd., October 14, 1936 ",NAM0103,G. Bellesi,10/14/1936,1936,1935,1939,"2 and 3 Duke Street, London, England","London, England",1,$700.00,,Series 1.7b Dealer Correspondence and Bills of Sale. Samuel H. Kress Foundation Archive.,,,52C1_132851_19361014.pdf,PJN02053,,,,,
ACQ280,"Contini Bonacossi, Alessandro, June 13, 1932",NAM0267,Contini Bonacossi,06/13/1932,1932,1930,1934,,,27,"-$133,750.00",,,No acquisition documentation has yet been located.,"Group price only includes credits for works of art.  The document continues onto a second page which includes interest, restoration work by Pinchetto and other charges. Both documents look to me as financial memoranda or financial agreements/adjustments related to Contini Bonacossi and Kress ongoing business.",,PJN02137;PJN02173;PJN02174;PJN02176;PJN02180;PJN02187;PJN02188;PJN02189;PJN02191;PJN02192;PJN02197;PJN02198;PJN02199;PJN02200;PJN02201;PJN02202;PJN02203;PJN02205;PJN02210;PJN02211;PJN02212;PJN02213;PJN02214;PJN02215;PJN02216;PJN02217;PJN02491,,,,,
ACQ281,"Contini Bonacossi, Alessandro, November 1, 1932 [2]",NAM0267,Contini Bonacossi,11/01/1932,1932,1930,1934,"104 via Nomentana, Villa Victoria, Rome, Italy","Rome, Italy",4,"$85,201.56",,Series 1.7b Dealer Correspondence and Bills of Sale. Samuel H. Kress Foundation Archive.,,"dK242 and dK243 purchases are handwritten at bottom of invoice.  Shapley states these items were acquired by Kress in 1933.  Purchase may actually be from mid-November as the date is written  ""November 1th, 1932"" and a separate invoice from 11/1/1932 exists (purchase 127).Invoiced to SHK not the foundation. the seller name is now Contini Bonacossi from this date on. provenance info is provided. Two versions of this invoice.on the first one, only two paintings are listed. on the second version, in pencil two other works are annotated, priced,  as stated in the note, dk242 and dk 243. The purchase info is not in the Shapley catalogues, but in Eisler. According to Eisler, these two drawings were bought from two other dealers not Contini Bonacossi Wessel and Owen respectively. The names of these two dealers are indeed reported on this bill together with the price. The presence of this info regarding these two drawings on this bill from Contini Bonacossi is unclear. the only plausible reason could be that they were assigned consecutively catalogue numbers to the paintings bought from Contini in this instance. the group price without the drawings changes to USD 81,000.",52C1_132862_19321101_02.pdf,PJN02221;PJN02222;PJN02223;PJN02225,,,,,
ACQ282,"Contini Bonacossi, Alessandro, August 1, 1934 ",NAM0267,Contini Bonacossi,08/01/1934,1934,1930,1934,,,12,"-$31,500.00",,Series 1.7b Dealer Correspondence and Bills of Sale. Samuel H. Kress Foundation Archive.,,Total group price is negative because event only includes Credits.no seller is listed on this document. discrepancies.,52C1_132862_19340801.pdf,PJN02255;PJN02256;PJN02257;PJN02258;PJN02259;PJN02260;PJN02262;PJN02263;PJN02264;PJN02265;PJN02266;PJN02493,,,,,
ACQ283,"Contini Bonacossi, Alessandro, October 4, 1934 [2]",NAM0267,Contini Bonacossi,10/04/1934,1934,1930,1934,"Florence, Italy","Florence, Italy",3,"-$130,000.00",10/04/1934,Series 1.7b Dealer Correspondence and Bills of Sale. Samuel H. Kress Foundation Archive.,,"Invoiced to SHK not the foundation. the seller name is now Contini Bonacossi from this date on. two versions.Credit total incluides cancellation of a loan ($27,200) and two checks on Bankers Trust Co. New York ($65,800).",52C1_132862_19341004_02.pdf,PJN02267;PJN02268;PJN02269,,,,,
ACQ285,"Contini Bonacossi, Alessandro, June 13, 1935 ",NAM0267,Contini Bonacossi,06/13/1935,1935,1935,1939,,,1,"-$10,000.00",,Series 1.7b Dealer Correspondence and Bills of Sale. Samuel H. Kress Foundation Archive.,,"there is few financial information, including a loan from Kress to Contini on 29 may 1935 and lists of checks paid by Kress.Document is a summary by Kress of money due from Contini.  There is only one return listed, but several other debts are listed.  Only the return is included in the total group price.",52C1_132862_19350613.pdf,PJN02275,,,,,
ACQ286,"Duveen Brothers, December 5, 1944 ",NAM0345,Duveen Brothers,12/05/1944,1944,1940,1944,"720 Fifth Avenue, New York, NY","New York, New York",5,"$450,000.00",03/15/1946,Series 1.7b Dealer Correspondence and Bills of Sale. Samuel H. Kress Foundation Archive.,,invoiced to the Foundation. two versions.Paid in 5 installments.,52C1_132875_19441205.pdf,PJN02357;PJN02360;PJN02361;PJN02362;PJN02363,,,,,
ACQ287,"Contini Bonacossi, Alessandro, October 10, 1935 [2]",NAM0267,Contini Bonacossi,10/10/1935,1935,1935,1939,"Florence, Italy","Florence, Italy",17,"$105,000.00",10/23/1935,Series 1.7b Dealer Correspondence and Bills of Sale. Samuel H. Kress Foundation Archive.,,"Invoiced to SHK not the foundation. the seller name is now Contini Bonacossi . two versions, one with pencil annotations.Paid in four installments.",52C1_132862_19351010_02.pdf,PJN02366;PJN02367;PJN02368;PJN02369;PJN02370;PJN02371;PJN02372;PJN02373;PJN02374;PJN02375;PJN02376;PJN02377;PJN02378;PJN02379;PJN02381;PJN02382;PJN02383,,,,,
ACQ288,"Contini Bonacossi, Alessandro, June 1, 1936 [3]",NAM0267,Contini Bonacossi,06/01/1936,1936,1935,1939,"Florence, Italy","Florence, Italy",1,"$45,000.00",,Series 1.7b Dealer Correspondence and Bills of Sale. Samuel H. Kress Foundation Archive.,,"Bill of sale also lists an unpriced portrait attributed to Francesco Salviati for which no Kress number could be found.invoiced to Samuel Kress, not the foundation. it is memorandum bill.",52C1_132862_19360601_03.pdf,PJN02384,,,,,
ACQ289,"Contini Bonacossi, Alessandro, February 12, 1934 ",NAM0267,Contini Bonacossi,02/12/1934,1934,1930,1934,,,6,"-$48,050.00",,,No acquisition documentation has yet been located.,Invoice missing.  See purchase note.Returns noted on bill of sale 9/13/1931.  Some return credit amounts are inferred from the object's purchase price.    The credit for Kress object 37 is greater than its purchase price.I do not understand this one. no document found.,,PJN02402;PJN02412;PJN02413;PJN02422;PJN02424;PJN02427,,,,,
ACQ293,"Contini Bonacossi, Alessandro, June 27, 1934",NAM0267,Contini Bonacossi,06/27/1934,1934,1930,1934,,,31,"-$156,250.00",,,No acquisition documentation has yet been located.,Invoice missing.  See purchase note.Credits noted on 10/4/1929 bill of sale .I do not understand this one. no document found,,PJN02408;PJN02409;PJN02410;PJN02411;PJN02414;PJN02415;PJN02416;PJN02417;PJN02423;PJN02425;PJN02426;PJN02428;PJN02429;PJN02430;PJN02431;PJN02432;PJN02433;PJN02450;PJN02460;PJN02461;PJN02462;PJN02463;PJN02464;PJN02465;PJN02478;PJN02479;PJN02481;PJN02482;PJN02483;PJN02484;PJN02492,,,,,
ACQ294,"Contini Bonacossi, Alessandro, March 4, 1932 [3]",NAM0267,Contini Bonacossi,03/04/1932,1932,1930,1934,"104 via Nomentana, Villa Victoria, Rome, Italy","Rome, Italy",1,"$175,000.00",09/15/1932,Series 1.7b Dealer Correspondence and Bills of Sale. Samuel H. Kress Foundation Archive.,,"Invoiced to SHK not the foundation. the seller name is now Contini Bonacossi from this date on. there are three versions of this invoice. the number of objects mentioned in the Purch Note doe not match he invoice. in the bill only 22 are reported. This purchase combined with 23 object purchase of the same date for 209,500.  Combined total of $384,500 paid in four installments.",52C1_132862_19320304_03.pdf,PJN02434,,,,,
ACQ295,"Contini Bonacossi, Alessandro, July 29, 1932",NAM0267,Contini Bonacossi,07/29/1932,1932,1930,1934,,,15,"-$23,000.00",,,No acquisition documentation has yet been located.,"Invoice missing.  See purchase note.Noted at bottom of 7/29/1932 bill of sale as ""allowance on New York Bill of March 4/32 --- $23,000.""I am not sure what this is. ",,PJN02435;PJN02436;PJN02437;PJN02438;PJN02439;PJN02440;PJN02441;PJN02442;PJN02443;PJN02445;PJN02446;PJN02447;PJN02448;PJN02449;PJN02451,,,,,
ACQ296,"Contini Bonacossi, Alessandro, June 23, 1933 [2]",NAM0267,Contini Bonacossi,06/23/1933,1933,1930,1934,"New York, NY","New York, New York",8,"$113,250.00",,Series 1.7b Dealer Correspondence and Bills of Sale. Samuel H. Kress Foundation Archive.,,significant differences on the invoice. there are two versions of this invoice and neither one matches the final price. also discrepancy on the objects. better double check.returns and allowances notes on a separate sheet.,52C1_132862_19330623_02.pdf,PJN02452;PJN02453;PJN02454;PJN02455;PJN02456;PJN02457;PJN02458;PJN02459,,,,,
ACQ297,"Contini Bonacossi, Alessandro, June 15, 1934",NAM0267,Contini Bonacossi,06/15/1934,1934,1930,1934,,,2,"-$2,750.00",,,No acquisition documentation has yet been located.,Invoice missing.  See purchase note.Credit transfers noted on 7/16/1930 bill of sale.I do not understand this one. no document found,,PJN02476;PJN02477,,,,,
ACQ298,"Galerie René Gimpel, 1939",NAM0465,Galerie René Gimpel,01/01/1939,1939,1935,1939,,,2,"$26,750.00",,,No acquisition documentation has yet been located.,"Information taken from Kress Foundation inventory of August 31, 1970 of objects at the University of Chicago's David and Alfred Smart Gallery (from Kress Foundation archives, institution files).  Other objects may also have been purchased during this event.  Exact purchase date is unknown, but the inventory states that the objects entered the Kress Collection in 1939.  This may be incorrect as SF-53 was purchased from Gimpel in 1928",,PJN02500;PJN02501,,,,,
ACQ300,"Duveen Brothers, April 12, 1937 ",NAM0345,Duveen Brothers,04/12/1937,1937,1935,1939,"720 Fifth Avenue, New York, NY","New York, New York",12,"$880,000.00",06/10/1940,Series 1.7b Dealer Correspondence and Bills of Sale. Samuel H. Kress Foundation Archive.,,"invoiced to the FoundationPaid at least in part with 80,000 shares of 6% Special Preferred Stock of S. H. Kress and Company according to a letter of May 27, 1940 from Duveen Bros to SHKF",52C1_132875_19370412.pdf,PJN02505;PJN02506;PJN02511;PJN02512;PJN02513;PJN02514;PJN02515;PJN02516;PJN02517;PJN02519;PJN02520;PJN02521,,,,,
ACQ303,"Duveen Brothers, January 31, 1944 ",NAM0345,Duveen Brothers,01/31/1944,1944,1940,1944,"720 Fifth Avenue, New York, NY","New York, New York",1309,"$600,000.00",12/15/1944,Series 1.7b Dealer Correspondence and Bills of Sale. Samuel H. Kress Foundation Archive.,,"invoiced to the FoundationPayable $50,000 in April 1944 and in installments every three months thereafter in accordance with letter dated January 31, 1944.",52C1_132875_19440131.pdf,***TOO MANY CHARACTERS - see Acq303DreyfusObjects tab,,,,,
ACQ304,"Numismatic Fine Arts, April 16, 1957 ",NAM0879,Numismatic Fine Arts,04/16/1957,1957,1955,1959,"10 Rock Lane, Berkeley, CA","Berkeley, California",1,$250.00,05/03/1957,Series 1.7b Dealer Correspondence and Bills of Sale. Samuel H. Kress Foundation Archive.,,Purchased at the request of the National Gallery of Art for addition to the Dreyfus collection (the Samuel H. Kress collection of Renaissance bronzes).invoiced to the Foundation. a catalogue n. maybe kress is offered 1379 A,52C1_132913_19570416.pdf,PJN03832,,,,,
ACQ305,"Church of St. Lawrence, November 16, 1952",NAM0248,Church of St. Lawrence,11/16/1952,1952,1950,1954,"Nuremberg, Germany","Nuremberg, Germany",1,$0.00,,,No acquisition documentation has yet been located.,"Letter and newspaper articleLetter from Rush H. Kress to David Finley and John Walker at the National Gallery of Art details the gift of the Geese Book to Rush H. Kress by the church.  We have inferred that the gift took place in 1952.There is no BOS listing Church of Saint Lawrence as a seller in the 1.7b Dealers and Corr. series. According to the note in the Object portal, the Book was not purchased, but received as a gift",,PJN03835,,,,,
ACQ306,"Kilvert, Elsie B., June 22, 1954 ",NAM0587,Kilvert,06/22/1954,1954,1950,1954,"19 East 72nd Street, New York, NY","New York, New York",1,"$50,000.00",09/10/1954,Series 1.7b Dealer Correspondence and Bills of Sale. Samuel H. Kress Foundation Archive.,,invoiced to the Foundation,52C1_132888_19540622.pdf,PJN03836,,,,,
ACQ307,"Kunsthistorisches Museum Wien, March 15, 1954 ",NAM0602,Kunsthistorisches Museum Wien,03/15/1934,1934,1930,1934,"19 Reisnerstrasse, Vienna, Austria","Vienna, Austria",1,"$8,000.00",09/08/1954,Series 1.7b Dealer Correspondence and Bills of Sale. Samuel H. Kress Foundation Archive.,Payment made to Robert Mayer.,,52C1_132897_19540315.pdf,PJN03837,,,,,
ACQ308,"Contini Bonacossi, Alessandro, July 7, 1950 ",NAM0267,Contini Bonacossi,07/07/1950,1950,1950,1954,,,1,"$156,500.00",07/07/1950,Series 1.7b Dealer Correspondence and Bills of Sale. Samuel H. Kress Foundation Archive.,,"July 7, 1950 offer letter from the Foundation to Contini.  July 14, 1950 acceptance letter from Contini.The offer letter lists the number of frames as 488.  On a later Kress Foundation inventory the group is numbered at 486.Check for full amount was enclosed with offer letter.",52C1_132862_19500707.pdf,PJN03838,,,,,
ACQ309,"Contini Bonacossi, Alessandro, October 1, 1952 ",NAM0267,Contini Bonacossi,10/01/1952,1952,1950,1954,,,1,"$149,000.00",01/14/1953,Series 1.7b Dealer Correspondence and Bills of Sale. Samuel H. Kress Foundation Archive.,,"Purchase data comes from a October 27, 1952 letter from Rush Kress to Contini.Exact date of purchase is unknown.i found documentation regarding this purchase. the final price is different $146,437.34.Installment of $100,000 sent to Contini on October 16, 1952.",52C1_132862_19521001.pdf,PJN03839,,,,,
ACQ310,"Loewi, Adolph, December 7, 1936 ",NAM0642,Loewi,05/12/1950,1950,1950,1954,,,1,,,Series 1.7b Dealer Correspondence and Bills of Sale. Samuel H. Kress Foundation Archive.,,"This purchase was created for objects for which the dealer and year is known, but no sale document has yet been located.  The source of the purchase information can be found in the PurchaseObjectJoin note field for each object.in the KA, k 1714 was bought on 5/12/1950 for $5,500 paid on 5/17/1950. Dealer: Adolph Loewi, 1331 Miller Dr. L.A., CA",52C1_132903_19500512.pdf,PJN03842,,,,,
ACQ311,"Loewi, Adolph, May 12, 1950 ",NAM0642,Loewi,12/07/1936,1936,1935,1939,,,4,,,Series 1.7b Dealer Correspondence and Bills of Sale. Samuel H. Kress Foundation Archive.,,"This purchase was created for objects for which the dealer is known, but no sale document has yet been located.  The source of the purchase information can be found in the PurchaseObjectJoin note field for each object.",52C1_132903_19361207.pdf,PJN03843;PJN03844;PJN03845;PJN03846,,,,,
ACQ312,"[Drey], undated",NAM0335,[Drey],undated,undated,undated,undated,,,2,,,,No acquisition documentation has yet been located.,"This purchase was created for objects for which the dealer is known, but no sale document has yet been located.  The source of the purchase information can be found in the PurchaseObjectJoin note field for each object.",,PJN03847;PJN03848,,,,,
