Master Acq Object Join Data : Table 1

AcqObjJoin_ID,AcqObjJoin_Type,AcqObjJoin_PriceUSD,AcqObjJoin_CreditUSD,AcqObjJoin_ReturnUSD,AcqObjJoin_Attribution,AcqObjJoin_AttributionArtistNameID,AcqObjJoin_InternalNote,AcqObjJoin_RelatedObjectID,AcqObjJoin_RelatedAcquisitionID,
PJN02347,Purchase,,,,Acquired as Trivulzio Collection of Nielli,NAM0039,"Part of the Trivulzio Collection of Nielli purchased for $23,000.",551,ACQ143,
PJN02348,Purchase,,,,Acquired as Trivulzio Collection of Nielli,NAM0039,"Part of the Trivulzio Collection of Nielli purchased for $23,000.",906,ACQ143,
PJN02349,Purchase,,,,Acquired as Trivulzio Collection of Nielli,NAM0039,"Part of the Trivulzio Collection of Nielli purchased for $23,000.",243,ACQ143,
PJN02350,Purchase,,,,Acquired as Trivulzio Collection of Nielli,NAM0039,"Part of the Trivulzio Collection of Nielli purchased for $23,000.",423,ACQ143,
PJN02351,Purchase,,,,Acquired as Trivulzio Collection of Nielli,NAM0039,"Part of the Trivulzio Collection of Nielli purchased for $23,000.",1599,ACQ143,
PJN02352,Purchase,,,,Acquired as Trivulzio Collection of Nielli,NAM0039,"Part of the Trivulzio Collection of Nielli purchased for $23,000.",1600,ACQ143,
PJN02353,Purchase,,,,Acquired as Trivulzio Collection of Nielli,NAM0039,"Part of the Trivulzio Collection of Nielli purchased for $23,000.",1601,ACQ143,
PJN02354,Purchase,,,,Acquired as Trivulzio Collection of Nielli,NAM0039,"Part of the Trivulzio Collection of Nielli purchased for $23,000.",1794,ACQ143,
PJN02355,Purchase,,,,Acquired as Trivulzio Collection of Nielli,NAM0039,"Part of the Trivulzio Collection of Nielli purchased for $23,000.",2123,ACQ143,
PJN02357,Purchase,,,,Acquired as Madonna of Humility by Jacopo della Quercia,NAM0986,"K 1384 - K1388 purchased together for $450,000.",1384,ACQ286,
PJN02360,Purchase,,,,Acquired as Madonna and Sleeping Child by Cristoforo Solari,NAM1425,"K 1384 - K1388 purchased together for $450,000.",1382,ACQ286,
PJN02361,Purchase,,,,"Acquired as Queen Sancia, Wife of Robert the Wise with the Madonna and Child Enthroned, with Saints and Angels by Tino di Camaino",NAM1164,"K 1384 - K1388 purchased together for $450,000.",1365,ACQ286,
PJN02362,Purchase,,,,Acquired as The Healing of Palladia by Saint Cosimo and Saint Damian by Fra Angelico,NAM0035,"K 1384 - K1388 purchased together for $450,000.",2188,ACQ286,
PJN02363,Purchase,,,,Acquired as Madonna and Child Enthroned with Saint Peter and Saint Paul by Domenico di Bartolo,NAM0325,"K 1384 - K1388 purchased together for $450,000.",1353,ACQ286,
PJN02364,Purchase,"$2,000.00",,,Acquired as Travelling Cup by Jeremias Ritter,NAM1402,,5709,ACQ144,
PJN02366,Purchase,"$5,000.00",,,Acquired as Judgement of Paris by Carlo Caliari,NAM0200,,2584,ACQ287,
PJN02367,Purchase,"$6,000.00",,,"Acquired as Madonna, Child, and Angels by Giovanni Battista Bertucci",NAM1196,,3463,ACQ287,
PJN02368,Purchase,"$6,000.00",,,Acquired as Portrait of a Man by Alvise Vivarini,NAM1232,,3464,ACQ287,
PJN02369,Purchase,"$3,000.00",,,Acquired as Madonna Surrounded by Angels by Alberto Piazza,NAM0935,,3465,ACQ287,
PJN02370,Purchase,"$3,000.00",,,Acquired as Crucifix by Alunno di Benozzo,NAM0021,,3466,ACQ287,
PJN02371,Purchase,"$2,000.00",,,Acquired as Predella by Lorenzo di Bici,NAM0128,,3467,ACQ287,
PJN02372,Purchase,"$5,000.00",,,Acquired as Madonna and Child by Giovanni Battista Cima da Conegliano,NAM0251,,2575,ACQ287,
PJN02373,Purchase,"$3,000.00",,,Acquired as A Male Saint by Sienese Master,NAM0039,,2581,ACQ287,
PJN02374,Purchase,"$2,000.00",,,Acquired as Portrait of a Young Man by Francesco Salviati (Cecchino Francesco de' Rossi),NAM1053,,2572,ACQ287,
PJN02375,Purchase,"$3,000.00",,,Acquired as St. Francis by Vittore Crivelli,NAM0288,,3468,ACQ287,
PJN02376,Purchase,"$2,000.00",,,Acquired as A Saint by Bernardino Fungai,NAM0426,,3469,ACQ287,
PJN02377,Purchase,"$4,000.00",,,Acquired as Madonna and Child by Francesco Cossa,NAM0276,,3471,ACQ287,
PJN02378,Purchase,"$11,000.00",,,Acquired as The Baptism of Christ by Paolo Veronese (Paolo Caliari),NAM1222,,3472,ACQ287,
PJN02379,Purchase,"$23,000.00",,,Acquired as Two Saints by Giovanni Bellini,NAM0107,,3473,ACQ287,
PJN02381,Purchase,"$24,000.00",,,Acquired as Cupid with Wheel of Life by Titian,NAM1167,,633,ACQ287,
PJN02382,Purchase,"$1,500.00",,,Acquired as Young Girl in Red Dress by Pietro Rotari,NAM1037,,3475,ACQ287,
PJN02383,Purchase,"$1,500.00",,,Acquired as Young Girl in Blue Dress by Pietro Rotari,NAM1037,,3476,ACQ287,
PJN02384,Purchase,"$45,000.00",,,"Acquired as Christ on the Cross, attributed to Sandro Botticelli (Alessandro di Mariano Filipepi)",NAM0158,,3584,ACQ288,
PJN02385,Purchase,"$4,000.00",,,Acquired as A Saint by Allegretto Nuzi,NAM0015,,3511,ACQ199,
PJN02386,Purchase,"$6,000.00",,,Acquired as Triumph of Fame by School of Andrea Mantegna,NAM0688,,2822,ACQ109,
PJN02387,Purchase,"$6,000.00",,,"Acquired as The Holy Family with St. Joseph, St. Ann and Young St. John by Pontormo",NAM0961,K1127 is on two purchase receipts dated 6/16/1937 and 6/29/1937.,2191,ACQ147,
PJN02388,Purchase,"$4,000.00",,,Acquired as The Nativity by Giovanni di Francesco,NAM0409,K1128 is on two purchase receipts dated 6/16/1937 and 6/29/1937.,2637,ACQ147,
PJN02389,Purchase,"$55,000.00",,,Acquired as The Nativity by Benedetto da Maiano,NAM0112,,2250,ACQ148,
PJN02390,Purchase,"$4,000.00",,,Acquired as Madonna with Child between Two Adoring Angels by Francesco Granacci (Francesco d'Andrea di Marco),NAM0496,,2787,ACQ153,
PJN02391,Purchase,"$10,000.00",,,Acquired as Christ Washing the Feet of the Apostles by Jacopo Bellini or early work of Carpaccio,NAM0108,,2782,ACQ153,
PJN02392,Purchase,"$4,000.00",,,Acquired as Christ with Four Angels in Landscape by Domenico Gagini,NAM0431,Price inferred based on other object prices and total group price.,3662,ACQ206,
PJN02393,Purchase,"$15,000.00",,,Acquired as Portrait of an Old Man by Giovanni Battista Moroni,NAM0827,,2864,ACQ155,
PJN02394,Purchase,"$10,000.00",,,Acquired as Madonna and Child with Donor by Cristoforo Scacco,NAM1419,,2882,ACQ155,
PJN02395,Purchase,"$4,000.00",,,Acquired as Madonna and Child by School of Della Robbia,NAM0039,,5726,ACQ116,
PJN02396,Return,,,"$4,000.00",Acquired as Madonna and Child by School of Della Robbia,NAM0039,,5726,ACQ138,
PJN02402,Return,,,"$4,800.00",,,Return credit amount is taken from bill of sale 10/14/1927.  Note that the credit is greater than the purchase price.,5655,ACQ289,
PJN02406,Purchase,"$9,000.00",,,Acquired as Polyptic by Venetian School,NAM0039,,3599,ACQ204,
PJN02407,Return,,,"$9,000.00",Acquired as Polyptic by Venetian School,NAM0039,,3599,ACQ113,
PJN02408,Credit,,"$10,000.00",,Acquired as Madonna and Child by Bartolomeo Vivarini,NAM1234,Credit noted on bill of sale 10/4/1929.,1322,ACQ293,
PJN02409,Credit,,"$10,000.00",,,,Credit transfer noted on bill of sale 10/4/1929,3515,ACQ293,
PJN02410,Credit,,"$10,000.00",,,,Credit transferred from K18.  Noted on bill of sale 5/13/1929.,3527,ACQ293,
PJN02411,Credit,,"$10,000.00",,,,Credit transferred from K18.  Noted on bill of sale 5/13/1929.,3445,ACQ293,
PJN02412,Return,,,"$10,000.00",,,Return credit amount inferred from previous credit and purchase price.  Return noted on bill of sale 5/15/1929.,5665,ACQ289,
PJN02413,Return,,,"$20,000.00",,,Return credit inferred from purchase price.  Return noted on bill of sale 5/15/1929.,5666,ACQ289,
PJN02414,Credit,,,,,,"Credit of $1,000 to Ve-a7 and Ve-a8 as a pair.  Noted on bill of sale 5/15/1929.",5662,ACQ293,
PJN02415,Credit,,,,Acquired as Madonna and Child by Francesco del Cossa,NAM0276,"Credit of $1,000 to Ve-a7 and Ve-a8 as a pair.  Noted on bill of sale 5/15/1929.",5663,ACQ293,
PJN02416,Credit,,"$7,500.00",,,,"Credit noted on bill of sale 7/15/1930.  Credit came from sale price reductions on 91, 100, 101, 102, and 108 (7/16/1930) and a credit transfer from K111.",3615,ACQ293,
PJN02417,Credit,,"$2,500.00",,,,Credit noted on bill of sale 7/15/1930.,2113,ACQ293,
PJN02420,Return,,,"$30,000.00",Acquired as Fisher boy by Frans Hals,NAM0519,Returned and re-purchased on the same day.  Returned as 71.  Repurchased as 274.,3388,ACQ132,
PJN02421,Purchase,"$30,000.00",,,Acquired as Fisher Boy by Frans Hals,NAM0519,Purchased as 71.,3388,ACQ119,
PJN02422,Return,,,"$7,000.00",,,Return credit inferred from purchase price.  Return noted on bill of sale 8/5/1930.,5622,ACQ289,
PJN02423,Credit,,"$9,000.00",,,,"Credit noted on bill of sale 9/30/1930.  Transferred from K1067 (then numbered 121), 125, and K126.",5672,ACQ293,
PJN02424,Return,,,"$1,250.00",,,Return credit inferred from purchase price.  Return noted on bill of sale 9/30/1930.,5494,ACQ289,
PJN02425,Credit,,,,Acquired as The Virtuous One by Giovanni Battista Tiepolo,NAM1160," K150 and K151 credited $5,000 as a pair on according to 7/15/1931 bill of sale (credit transferred from K153).",2845,ACQ293,
PJN02426,Credit,,,,Acquired as Young Woman with Parrot by Giovanni Battista Tiepolo,NAM1160," K150 and K151 credited $5,000 as a pair on according to 7/15/1931 bill of sale (credit transferred from K153).",2846,ACQ293,
PJN02427,Return,,,"$5,000.00",,,Return credit inferred from purchase price.  Return noted on bill of sale 9/13/1931.,5683,ACQ289,
PJN02428,Credit,,,,,,Credit of $4000 for M-30A and B noted on bill of sale 3/4/1932.,3634,ACQ293,
PJN02429,Credit,,,,,,Credit of $4000 for M-30A and B noted on bill of sale 3/4/1932.,3635,ACQ293,
PJN02430,Credit,,"$4,500.00",,,,Credit noted on bill of sale 3/4/1932.  Transferred from K170.,2247,ACQ293,
PJN02431,Credit,,"$1,250.00",,,,Credit noted on bill of sale 3/4/1932.  Transferred from K110.,3184,ACQ293,
PJN02432,Credit,,"$1,500.00",,,,Credit noted on 3/4/1932 bill of sale.  Transferred from 109.,3189,ACQ293,
PJN02433,Credit,,"$3,000.00",,,,Credit noted on bill of sale 3/4/1932.,3215,ACQ293,
PJN02434,Purchase,"$175,000.00",,,Acquired as Portrait of Dona Polixena Spinola by Sir Anthony van Dyck,NAM0346,,1209,ACQ294,
PJN02435,Credit,,"$4,000.00",,,,Credit noted on 3/4/1932 bill of sale.,3258,ACQ295,
PJN02436,Credit,,"$3,500.00",,,,Credit noted on 3/4/1932 bill of sale.,3265,ACQ295,
PJN02437,Credit,,"$2,500.00",,,,Credit noted on 3/4/1932 bill of sale.,3271,ACQ295,
PJN02438,Credit,,"$2,000.00",,"Acquired as Portrait of a Man, 3/4 Length by Sir Antonio Moro",NAM1385,Credit noted on 3/4/1932 bill of sale.,1706,ACQ295,
PJN02439,Credit,,"$1,000.00",,,,Credit noted on 3/4/1932 bill of sale.,3295,ACQ295,
PJN02440,Credit,,"$1,500.00",,,,Credit noted on 3/4/1932 bill of sale.,2020,ACQ295,
PJN02441,Credit,,"$1,500.00",,,,Credit noted on 3/4/1932 bill of sale.,3308,ACQ295,
PJN02442,Credit,,"$1,000.00",,,,Credit noted on 3/4/1932 bill of sale.,1717,ACQ295,
PJN02443,Credit,,,,,,Credit for 1062A and 1062B for $500 noted on 3/4/1932 bill of sale.,2567,ACQ295,
PJN02445,Credit,,"$1,350.00",,,,Credit noted on 3/4/1932 bill of sale.,3342,ACQ295,
PJN02446,Credit,,$500.00,,,,Credit noted on 3/4/1932 bill of sale.,3351,ACQ295,
PJN02447,Credit,,$750.00,,,,Credit noted on 3/4/1932 bill of sale.,5685,ACQ295,
PJN02448,Credit,,"$1,900.00",,"Acquired as Venus Disarming Cupid by Alessandro Allori, called Il Bronzino, and Assistant",NAM0020,Credit noted on 3/4/1932 bill of sale.,3356,ACQ295,
PJN02449,Credit,,"$1,000.00",,Acquired as Green Velvet Cover ,NAM0039,Credit noted on 3/4/1932 bill of sale.,3685,ACQ295,
PJN02450,Credit,,"$2,750.00",,,,Credit transferred from K193.  Noted on 9/13/1931 bill of sale.,3456,ACQ293,
PJN02451,Credit,,,,,,Credit for 1062A and 1062B for $500 noted on 3/4/1932 bill of sale.,2568,ACQ295,
PJN02452,Purchase,"$13,000.00",,,Acquired as The Announcement to the Pasturers by Jacopo Bassano,NAM0088,,2065,ACQ296,
PJN02453,Purchase,"$50,000.00",,,Acquired as Fisher Boy by Frans Hals,NAM0519,,3374,ACQ296,
PJN02454,Purchase,"$15,500.00",,,"Acquired as Madonna and Child, Angels and Saints by Spinello Aretino",NAM1127,,3375,ACQ296,
PJN02455,Purchase,"$20,000.00",,,"Acquired as Holy Family, Saints, Two Donors by Giovanni Battista Bertucci I",NAM1196,,3376,ACQ296,
PJN02456,Purchase,"$12,000.00",,,"Acquired as Madonna, Child, Saints and Small Annunciation by Giovanni del Biondo",NAM0474,,3377,ACQ296,
PJN02457,Purchase,"$2,000.00",,,"Acquired as Madonna and Child, attributed to the Master of the Bambino Vispo",NAM0729,,3378,ACQ296,
PJN02458,Purchase,,,,Acquired as Landscape by Venetian School,NAM0039,K50 and K51 purchased together for $750.,3528,ACQ296,
PJN02459,Purchase,,,,Acquired as Landscape by Venetian School,NAM0039,K50 and K51 purchased together for $750.,3534,ACQ296,
PJN02460,Credit,,"$5,000.00",,,,Credit noted on bill of sale of 10/5/1927.  Credit transferred from K29.,1343,ACQ293,
PJN02461,Credit,,"$5,000.00",,,,Credit transfer noted on 10/5/27 bill of sale.  Credit transferred to K23.,3395,ACQ293,
PJN02462,Credit,,"$20,000.00",,,,Credit transfer noted on 5/13/1929 purchase.  Credit transferred to K5 and K35.,3071,ACQ293,
PJN02463,Credit,,,,,,Credit transfer noted on 5/15/1929 bill of sale.  $1000 credit of K66 and K67 transferred to Ve-a7 and Ve-8a.,3600,ACQ293,
PJN02464,Credit,,,,,,Credit transfer noted on 5/15/1929 bill of sale.  $1000 credit of K66 and K67 transferred to Ve-a7 and Ve-8a.,3601,ACQ293,
PJN02465,Credit,,"$20,000.00",,,,Credit transfer noted on bill of sale 10/4/1929.  Recipient not identified but possibly split between K45 and K47,3557,ACQ293,
PJN02476,Credit,,"$1,500.00",,,,Credit transfer from K1077X (then numbered 109) to K198 noted on 7/16/1930 bill of sale.,2583,ACQ297,
PJN02477,Credit,,"$1,250.00",,,,Credit transfer from K110 to K198 noted on 7/16/1930 bill of sale.,2602,ACQ297,
PJN02478,Credit,,"$2,000.00",,,,Credit transfer from K111 to K87 noted on 8/5/1930 bill of sale.,2617,ACQ293,
PJN02479,Credit,,"$1,000.00",,,,Credit transfer from K1067 (then numbered 121) to K-35a noted on 9/30/1930 bill of sale.,2573,ACQ293,
PJN02481,Credit,,"$5,000.00",,,,Credit transfer from K126 to K-35a noted on 9/30/1930 bill of sale.,2758,ACQ293,
PJN02482,Credit,,"$5,000.00",,,,Credit transfer from K153 to K150 and K151 noted on 7/15/1931 bill of sale.,2848,ACQ293,
PJN02483,Credit,,"$4,500.00",,,,Credit transfer from K170 to K196 noted on 9/13/1931 bill of sale.,2966,ACQ293,
PJN02484,Credit,,"$2,750.00",,,,Credit transfer from K1076 (then numbered 193) to K-35B noted on 9/13/1931 bill of sale.,2582,ACQ293,
PJN02485,Purchase,"$4,000.00",,,Acquired as Portrait of a Young Man in Black by Jacopo Tintoretto,NAM1166,,2574,ACQ145,
PJN02486,Purchase,"$4,000.00",,,Acquired as Small Madonna by Spinello Aretino,NAM1127,Un-numbered on bill of sale.,2578,ACQ111,
PJN02487,Return,,,"$4,000.00","Acquired as Madonna and Child, attributed to Spinello Aretino",NAM1127,Returned as H-12,2578,ACQ113,
PJN02488,Purchase,"$2,000.00",,,Acquired as Madonna and Child by Spinello Aretino,NAM1127,Re-purchased as number 62,2578,ACQ116,
PJN02489,Purchase,"$5,500.00",,,Acquired as Holy Family by Piero di Cosimo,NAM0941,Purchased as object 117.,2569,ACQ120,
PJN02490,Credit,,"$3,000.00",,Acquired as Head of Man by Francesco Bembo,NAM1291,,2576,ACQ120,
PJN02491,Credit,,"$2,000.00",,Acquired as Head of Man by Gian Francesco Bembo,NAM1291,,2576,ACQ280,
PJN02492,Credit,,"$3,000.00",,,,Credit transfer from 125 to K-35a noted on 9/30/1930 bill of sale.,2576,ACQ293,
PJN02493,Purchase,"$8,000.00",,,,,,2576,ACQ282,
PJN02494,Purchase,,,,Acquired as The Annunciation by Giovanni del Biondo,NAM0474,K1161 handwritten on Contini invoice below group total price.  No price indicated.,2672,ACQ151,
PJN02495,Purchase,"$8,000.00",,,"Acquired as The Teverone Cascade, Tivoli by Carlo Bonavia",NAM0149,,2946,ACQ010,
PJN02497,Purchase,,,,Acquired as Saint by Venetian 14th Century,NAM1209,"1982B, C, and D purchased together for $2,000 as SF-5c.",1880,ACQ119,
PJN02498,Purchase,,,,Acquired as Saint by Venetian 14th Century,NAM1209,"1982B, C, and D purchased together for $2,000 as SF-5c.",1885,ACQ119,
PJN02499,Purchase,,,,Acquired as Madonna by Venetian 14th Century,NAM1209,"1982B, C, and D purchased together for $2,000 as SF-5c.",2457,ACQ119,
PJN02500,Purchase,"$3,150.00",,,Acquired as Voltaire by Jean-Antoine Houdon,NAM0544,,5831,ACQ298,
PJN02501,Purchase,"$3,600.00",,,Acquired as Bathing Girl by Joseph-Charles Marin,NAM0577,,3657,ACQ298,
PJN02502,Purchase,"$20,000.00",,,Acquired as La Baigneuse by Etienne Maurice Falconet,NAM0365,,5835,ACQ406,
PJN02503,Purchase,,,,Acquired as The Angel Gabriel by Nino Pisano,NAM1388,"One fifth share in these two sculptures was given to the Samuel H. Kress Foundation as a gift by Rush H. Kress.  The Foundation purchased the remaining shares from the estate of Rush H. Kress through the firm of Duer, Strong and Whitehead for $360,000.",2072,ACQ299,
PJN02504,Purchase,,,,Acquired as The Virgin Mary by Nino Pisano,NAM1388,"One fifth share in these two sculptures was given to the Samuel H. Kress Foundation as a gift by Rush H. Kress.  The Foundation purchased the remaining shares from the estate of Rush H. Kress through the firm of Duer, Strong and Whitehead for $360,000.",2352,ACQ299,
PJN02505,Purchase,"$55,000.00",,,Acquired as Portrait of a Lady by Girolamo di Benvenuto,NAM0486,,1725,ACQ300,
PJN02506,Purchase,"$65,000.00",,,Acquired as Virgin and Child by Giovanni Bellini,NAM0107,,1332,ACQ300,
PJN02507,Purchase,,,,"Acquired as Croome Court room ceiling, paneling, etc. by Manufacture des Gobelins",NAM1334,"Four panels (K1441-44) and Tapestry Room (K1445) purchased for a combined $500,000.",5787,ACQ189,
PJN02508,Purchase,"$30,000.00",,,Acquired as Self Portrait by Andrea del Sarto,NAM1064,,5846,ACQ190,
PJN02509,Purchase,"$45,000.00",,,Acquired as Virgin and Child by Pintoricchio (Bernardino di Betto),NAM0946,,2820,ACQ182,
PJN02511,Purchase,"$85,000.00",,,Acquired as A Lady Reading by Vittore Carpaccio,NAM0215,,2354,ACQ300,
PJN02512,Purchase,"$60,000.00",,,Acquired as A Portrait of a Man by Giovanni Bellini,NAM0107,,1689,ACQ300,
PJN02513,Purchase,"$85,000.00",,,Acquired as Madonna and Child and the Infant St. John by Andrea del Sarto,NAM1064,,2586,ACQ300,
PJN02514,Purchase,"$85,000.00",,,Acquired as Portrait of a Man by Cosimo Tura,NAM1181,,1690,ACQ300,
PJN02515,Purchase,"$100,000.00",,,Acquired as Madonna and Child by Cosimo Roselli,NAM1032,,2587,ACQ300,
PJN02516,Purchase,"$45,000.00",,,Acquired as Adoration of the Magi by Giovanni Baronzio,NAM0081,,2588,ACQ300,
PJN02517,Purchase,"$35,000.00",,,Acquired as Madonna and Child with Saints and Angels by Luca di Tommé,NAM0665,,2589,ACQ300,
PJN02519,Purchase,"$95,000.00",,,Acquired as The Visitation by Piero di Cosimo,NAM0941,,2356,ACQ300,
PJN02520,Purchase,"$95,000.00",,,Acquired as The Nativity by Bernardino Luini,NAM0668,,2590,ACQ300,
PJN02521,Purchase,"$75,000.00",,,Acquired as The Nativity with Saints and Donors by Giovanni Battista Bertucci I,NAM1196,,2591,ACQ300,
PJN02525,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",1,ACQ303,
PJN02526,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2,ACQ303,
PJN02527,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",3,ACQ303,
PJN02528,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",5,ACQ303,
PJN02529,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",6,ACQ303,
PJN02530,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",7,ACQ303,
